state,institution,city,specialty,program_code,quota_2026,filled_2026,quota_2025,filled_2025,quota_2024,filled_2024,quota_2023,filled_2023,quota_2022,filled_2022
Missouri,Kansas City,Internal Medicine,Medicine-Preliminary,1343140P0,4,4,4,4,3,3,6,6,7,7
Missouri,Kansas City,Internal Medicine,Neurological Surgery,1343160C0,1,1,,,,,,,,
Missouri,Kansas City,Internal Medicine,Neurology,1343180C0,3,3,3,3,3,3,3,3,3,3
Missouri,Kansas City,Internal Medicine,Obstetrics-Gynecology,1343220C0,8,8,8,8,8,8,8,8,8,8
Missouri,Orthopaedic Surgery,,Pathology,1343300C0,2,2,2,2,2,2,2,2,2,2
Missouri,Orthopaedic Surgery,,Radiology-Diagnostic,1343420A0,7,7,6,6,6,6,6,6,6,6
Missouri,Orthopaedic Surgery,,Radiology-Diagnostic,1343420R0,1,1,,,,,,,,
Missouri,Orthopaedic Surgery,,General Surgery,1343440C0,5,5,4,4,5,5,5,5,5,5
Missouri,Orthopaedic Surgery,,Surgery-Preliminary,1343440P0,4,4,4,2,4,4,4,4,4,4
Missouri,Univ of Missouri-KC/CBM,Kansas City,Psychiatry,2075400C0,10,10,8,8,6,6,6,6,6,6
Missouri,University Hosps-Columbia-MO,Columbia,Anesthesiology,1994040C0,4,4,4,4,4,4,4,4,4,4
Missouri,University Hosps-Columbia-MO,Columbia,Anesthesiology,1994040R0,1,1,2,1,1,1,3,3,1,1
Missouri,University Hosps-Columbia-MO,Columbia,Dermatology,1994080A0,4,4,3,3,4,4,3,3,3,3
Missouri,University Hosps-Columbia-MO,Columbia,Emergency Medicine,1994110C0,10,10,10,10,10,10,11,8,10,10
Missouri,Family Medicine,,Family Medicine/CRMC,1994120C1,3,3,3,3,4,3,3,3,3,3
Missouri,Columbia,,Family Med/Bothwell Rural,1994120C2,2,0,2,2,2,1,2,1,2,1
Missouri,Columbia,,Internal Medicine,1994140C0,21,21,21,21,21,21,21,16,21,21
Missouri,Columbia,Medicine-Preliminary,Neurological Surgery,1994160C0,1,1,1,1,1,1,1,1,1,1
Missouri,Columbia,Medicine-Preliminary,Neurology,1994180C0,6,6,6,6,6,6,6,6,6,6
Missouri,Columbia,Medicine-Preliminary,Obstetrics-Gynecology,1994220C0,5,5,5,5,4,4,4,4,4,4
Missouri,Columbia,Medicine-Preliminary,Orthopaedic Surgery/5 Yr,1994260C0,5,5,5,5,5,5,5,5,5,5
Missouri,Columbia,Medicine-Preliminary,Otolaryngology,1994280C0,3,3,2,2,3,3,2,2,3,3
Missouri,Pathology,,Pediatrics,1994320C0,9,9,9,7,8,8,7,7,7,7
Missouri,Pathology,,Peds/Health Informatics,1994320C1,,,,,,,1,0,1,1
Missouri,Pathology,,Phys Medicine & Rehab,1994340A0,4,4,4,4,4,4,4,4,4,4
Missouri,Pathology,,Plastic Surgery (Integrated),1994362C0,1,1,2,2,2,2,2,2,1,1
Missouri,Pathology,Psychiatry,Interventional Radiology (Integ),1994416A0,1,1,1,0,1,1,1,0,,
Missouri,Pathology,Psychiatry,Radiology-Diagnostic,1994420A0,6,5,6,6,5,5,5,5,5,5
Missouri,Pathology,Psychiatry,Radiology-Diagnostic,1994420R0,,,2,2,,,,,,
Missouri,Pathology,Psychiatry,General Surgery,1994440C0,5,5,5,5,4,4,4,4,4,4
Missouri,Pathology,Psychiatry,Surgery-Preliminary,1994440P0,7,2,7,6,7,2,7,3,7,0
Montana,Benefis Hospital-MT,Great Falls,Internal Medicine,2430140C0,10,3,10,10,,,,,,
Montana,Billings,,Internal Medicine,1633140C0,8,8,8,8,8,8,8,8,8,8
Montana,Billings,,Medicine-Preliminary,1633140P0,4,2,4,4,4,4,4,4,4,2
Montana,Montana Family Medicine,Billings,Family Medicine,1216120C0,9,2,9,2,9,9,10,8,10,4
Montana,Montana Family Medicine,Billings,Family Medicine/RTT Miles City,1216120C3,2,2,,,,,,,,
Montana,University of Montana,Missoula,Family Medicine/Missoula,1524120C0,7,7,7,7,7,7,7,7,7,2
Montana,University of Montana,Missoula,Family Medicine/Kalispell,1524120C1,3,3,3,1,3,3,3,3,3,1
Nebraska,Clarkson Family Med Res-NE,Omaha,Family Medicine,3197120C0,6,6,6,6,5,5,6,1,6,4
Nebraska,Creighton University-NE,Omaha,Anesthesiology,1372040C0,4,4,,,,,,,,
Nebraska,Creighton University-NE,Omaha,Family Medicine,1372120C0,8,8,8,8,8,8,8,8,8,8
Nebraska,Family Medicine/Rural,,Internal Medicine,1372140C0,23,23,23,23,21,21,22,22,23,23
Nebraska,Family Medicine/Rural,,Internal Medicine/Rural,1372140C1,4,4,4,4,4,4,4,4,,
Nebraska,Family Medicine/Rural,,Medicine-Primary,1372140M0,,,,,1,1,2,2,2,2
Nebraska,Family Medicine/Rural,,Neurology,1372180C0,2,2,2,2,2,2,2,2,2,2
Nebraska,Family Medicine/Rural,,Obstetrics-Gynecology,1372220C0,5,5,5,5,4,4,4,4,4,4
Nebraska,Family Medicine/Rural,Pathology,Psychiatry,1372400C0,6,6,6,6,6,6,6,6,6,6
Nebraska,Family Medicine/Rural,Pathology,Psychiatry/Rural,1372400C1,2,1,2,2,2,2,2,2,,
Nebraska,Family Medicine/Rural,Pathology,Radiology-Diagnostic,1372420A0,3,3,3,3,3,3,3,3,3,3
Nebraska,Family Medicine/Rural,Pathology,General Surgery,1372440C0,5,5,5,5,5,5,4,4,4,4
Nebraska,Lincoln,,Family Medicine,3021120C0,8,8,8,8,8,8,8,8,8,8
Nebraska,Omaha,,Anesthesiology,1376040A0,2,2,2,2,2,2,2,2,2,2
Nebraska,Omaha,,Anesthesiology,1376040C0,12,12,12,12,10,10,10,10,8,8
Nebraska,Omaha,,Anesthesiology,1376040R0,1,1,2,2,,,2,2,1,1
Nebraska,Omaha,,Dermatology,1376080A0,4,4,4,4,4,4,3,3,3,3
Nebraska,Omaha,Dermatology,Emergency Medicine,1376110C0,12,12,12,12,12,12,12,12,12,12
Nebraska,Omaha,Dermatology,Fam Med/Grand Island,1376120C1,,,2,2,2,2,2,1,2,2
Nebraska,Omaha,Dermatology,Fam Med/North Platte,1376120C3,1,1,1,1,1,1,1,0,1,1
Nebraska,Omaha,Dermatology,Fam Med/Scottsbluff,1376120C4,2,1,2,1,2,2,2,1,2,2
Nebraska,Omaha,Dermatology,Fam Med/Traditional,1376120C5,7,7,6,6,6,6,8,6,7,7
Nebraska,Family Med/Kearney,,Family Med/Urban,1376120C7,2,2,2,2,2,2,,,1,1
Nebraska,Family Med/Kearney,,Internal Medicine,1376140C0,24,24,23,23,24,24,24,24,23,23
Nebraska,Family Med/Kearney,,Internal Medicine/Geriatrics,1376140C1,2,2,1,1,1,1,1,1,1,1
Nebraska,Family Med/Kearney,,Medicine-Primary,1376140M0,,,1,1,1,1,1,1,1,1
Nebraska,Family Med/Kearney,,Medicine-Preliminary,1376140P0,6,6,6,6,6,6,6,6,6,6
Nebraska,Family Med/Kearney,Neurological Surgery,Neurology,1376180C0,7,7,7,7,7,7,7,7,6,6
Nebraska,Family Med/Kearney,Neurological Surgery,Obstetrics-Gynecology,1376220C0,5,5,5,5,5,5,4,4,4,4
Nebraska,Family Med/Kearney,Neurological Surgery,Orthopaedic Surgery,1376260C0,6,6,6,6,6,6,5,5,5,5
Nebraska,Family Med/Kearney,Neurological Surgery,Otolaryngology,1376280C0,3,3,3,3,3,3,3,3,3,3
Nebraska,Pathology,,Pediatrics,1376320C0,15,15,15,15,15,15,15,15,15,15
Nebraska,Pathology,,Phys Medicine & Rehab,1376340C0,4,4,4,4,4,4,4,4,4,4
Nebraska,Pathology,,Plastic Surgery (Integrated),1376362C0,1,1,1,1,1,1,,,,
Nebraska,Pathology,,Psychiatry,1376400C0,5,5,6,6,5,5,5,5,5,5
Nebraska,Pathology,,Interventional Radiology (Integ),1376416A0,1,1,1,1,1,1,1,1,1,1
Nebraska,Pathology,Radiology-Diagnostic,Radiology-Diagnostic,1376420R0,,,1,1,,,,,,
Nebraska,Pathology,Radiology-Diagnostic,Radiation Oncology,1376430A0,1,1,1,1,1,1,1,1,1,1
Nebraska,Pathology,Radiology-Diagnostic,General Surgery,1376440C0,6,6,6,6,6,6,6,6,6,6
Nebraska,Pathology,Radiology-Diagnostic,Medicine-Pediatrics,1376700C0,4,4,4,4,4,4,4,4,4,4
Nevada,Dignity St Rose Dominican Hosps-NV,Henderson,Internal Medicine,2337140C0,8,8,8,4,8,8,8,8,,
Nevada,Las Vegas,,Emergency Medicine,2028110C0,6,6,6,6,6,6,6,4,6,6
Nevada,Las Vegas,,Family Medicine,2028120C0,5,2,5,5,5,5,5,4,5,3
Nevada,Las Vegas,Family Medicine/Rural,Internal Medicine,2028140C0,23,23,23,23,23,23,23,23,22,20
Nevada,Las Vegas,Family Medicine/Rural,IMedicine-Primary,2028140M0,1,1,1,1,1,1,,,,
Nevada,Las Vegas,Family Medicine/Rural,Medicine-Preliminary,2028140P0,3,2,3,3,4,4,4,4,4,4
Nevada,Las Vegas,Family Medicine/Rural,Obstetrics-Gynecology,2028220C0,4,4,4,4,4,4,4,4,4,4
Nevada,Las Vegas,Family Medicine/Rural,Orthopaedic Surgery,2028260C0,4,4,4,4,4,4,4,4,4,4
Nevada,Otolaryngology,,Pediatrics,2028320C0,10,9,10,10,10,8,10,4,10,6
Nevada,Otolaryngology,,Plastic Surgery (Integrated),2028362C0,1,1,1,1,1,1,1,1,1,1
Nevada,Otolaryngology,,Psychiatry,2028400C0,10,10,10,10,10,10,10,10,10,10
Nevada,Otolaryngology,,General Surgery,2028440C0,3,3,3,3,3,3,3,3,3,3
Nevada,Sunrise Health GME Consortium-NV,Las Vegas,Anesthesiology,1884040C0,8,8,8,8,8,8,8,8,8,8
Nevada,Sunrise Health GME Consortium-NV,Las Vegas,Anesthesiology,1884040R0,1,1,,,,,,,,
Nevada,Emergency Medicine,,Family Medicine,1884120C0,8,5,8,3,8,8,8,7,8,4
Nevada,Emergency Medicine,,Internal Medicine,1884140C0,22,15,21,21,21,21,22,16,22,16
Nevada,Emergency Medicine,,Neurology,1884180C0,3,3,3,3,3,3,3,3,3,3
Nevada,Emergency Medicine,,Obstetrics-Gynecology,1884220C0,4,4,4,4,4,4,4,4,4,4
Nevada,Emergency Medicine,,Phys Medicine & Rehab,1884340A0,6,6,6,6,6,6,6,6,6,6
Nevada,Emergency Medicine,Phys Medicine & Rehab,Psychiatry,1884400C0,4,4,4,4,4,4,4,4,4,4
Nevada,Emergency Medicine,Phys Medicine & Rehab,Radiology-Diagnostic,1884420A0,5,3,5,5,5,5,5,5,5,5
Nevada,Emergency Medicine,Phys Medicine & Rehab,General Surgery,1884440C0,4,4,4,4,4,4,4,4,4,4
Nevada,Emergency Medicine,Phys Medicine & Rehab,Surgery-Preliminary,1884440P0,4,2,,,4,1,8,4,8,0
Nevada,Emergency Medicine,Phys Medicine & Rehab,Transitional/Mountain View,1884999P0,10,10,13,7,13,7,13,13,13,13
Nevada,Reno,,Family Medicine,2017120C0,8,8,8,8,8,8,8,8,7,7
Nevada,Reno,,Family Med/Rural,2017120C1,,,,,,,,,2,0
Nevada,Reno,Internal Medicine,Medicine-Preliminary,2017140P0,2,2,3,1,5,2,5,0,5,0
Nevada,Reno,Internal Medicine,Pediatrics,2017320C0,4,4,4,4,4,1,4,2,,
Nevada,Reno,Internal Medicine,Psychiatry,2017400C0,8,8,8,8,8,8,6,6,6,6
Nevada,University Med Ctr of Southern,Las Vegas,Radiology-Diagnostic,2489420A0,4,3,,,,,,,,
Nevada,University Med Ctr of Southern,Las Vegas,Radiology-Diagnostic,2489420R0,4,4,,,,,,,,
Nevada,Valley Health System-NV,Las Vegas,Emergency Medicine,2201110C0,8,8,,,8,8,8,2,8,7
Nevada,Valley Health System-NV,Las Vegas,Family Medicine,2201120C0,10,10,10,6,10,10,10,10,10,10
Nevada,Internal Medicine,,Psychiatry,2201400C0,8,8,8,8,8,8,,,,
Nevada,Internal Medicine,,General Surgery,2201440C0,4,4,4,4,4,4,4,4,4,4
Nevada,Internal Medicine,,Surgery-Preliminary,2201440P0,8,4,8,5,8,1,8,0,8,4
Nevada,Internal Medicine,,Transitional,2201999P0,13,13,13,13,13,7,,,,
Nevada,Las Vegas,,Family Medicine,2223120C0,6,6,5,3,5,3,5,2,5,2
Nevada,Las Vegas,,Internal Medicine,2223140C0,15,12,15,3,16,10,15,10,15,15
Nevada,Las Vegas,,Neurology,2223180C0,2,2,2,2,2,2,2,2,2,2
Nevada,Las Vegas,,Orthopaedic Surgery,2223260C0,2,2,2,2,2,2,2,2,2,2
New Hampshire,Cheshire Med Ctr/Dartmouth Health-NH,Keene,Family Medicine,2379120C0,6,6,6,5,6,5,,,,
New Hampshire,Concord Hospital-NH,Concord,Family Medicine/Osteopathic,1091120C0,8,6,8,8,8,8,8,8,8,8
New Hampshire,Anesthesiology,,Anesthesiology,1377040R0,,,1,1,1,1,1,1,2,1
New Hampshire,Anesthesiology,,Dermatology,1377080A0,4,4,3,3,3,3,3,3,3,3
New Hampshire,Anesthesiology,,Dermatology,1377080R0,2,2,,,,,,,,
New Hampshire,Anesthesiology,,Emergency Medicine,1377110C0,6,6,7,7,6,6,6,6,6,6
New Hampshire,Anesthesiology,Internal Medicine,Medicine-Primary,1377140M0,4,4,4,4,4,4,4,4,3,3
New Hampshire,Anesthesiology,Internal Medicine,Medicine-Preliminary,1377140P0,4,4,4,4,4,4,4,3,4,4
New Hampshire,Anesthesiology,Internal Medicine,Neurological Surgery,1377160C0,1,1,1,1,1,1,1,1,1,1
New Hampshire,Anesthesiology,Internal Medicine,Neurology,1377180C0,5,5,5,5,5,5,5,5,5,5
New Hampshire,Anesthesiology,Internal Medicine,Obstetrics-Gynecology,1377220C0,4,4,4,4,4,4,4,4,4,4
New Hampshire,Orthopaedic Surgery,,Otolaryngology,1377280C0,2,2,1,1,1,1,1,1,1,1
New Hampshire,Orthopaedic Surgery,,Pathology,1377300C0,4,4,4,4,3,3,3,3,4,4
New Hampshire,Orthopaedic Surgery,,Pediatrics,1377320C0,7,7,7,4,7,3,7,7,7,7
New Hampshire,Orthopaedic Surgery,,Plastic Surgery (Integrated),1377362C0,1,1,1,1,1,1,1,1,1,1
New Hampshire,Orthopaedic Surgery,,Psychiatry,1377400C0,9,9,8,8,8,8,8,8,9,9
New Hampshire,Orthopaedic Surgery,Psychiatry/Research Track,Psychiatry/Child Track,1377400C2,1,1,1,1,1,1,1,1,,
New Hampshire,Orthopaedic Surgery,Psychiatry/Research Track,Interventional Radiology (Integ),1377416A0,2,2,2,2,2,2,2,2,2,2
New Hampshire,Orthopaedic Surgery,Psychiatry/Research Track,Radiology-Diagnostic,1377420A0,6,6,6,6,3,3,3,3,3,3
New Hampshire,Orthopaedic Surgery,Psychiatry/Research Track,Radiology-Diagnostic,1377420R0,,,,,1,1,,,,
New Hampshire,Radiation Oncology,,General Surgery,1377440C0,5,,5,5,4,4,4,4,4,
New Hampshire,Radiation Oncology,,Surgery-Preliminary,1377440P0,6,6,6,5,6,6,5,5,6,3
New Hampshire,Radiation Oncology,,Vascular Surgery,1377451C0,1,1,1,1,1,1,1,1,1,1
New Hampshire,Portsmouth,,Family Medicine,2248120C0,8,0,8,8,8,6,8,4,8,2
New Hampshire,Portsmouth,,Internal Medicine,2248140C0,10,10,10,10,10,10,10,10,10,6
New Jersey,AHS Morristown Med Ctr-NJ,Morristown,Emergency Medicine,1394110C0,10,10,10,10,10,10,10,10,10,10
New Jersey,Family Medicine,,Internal Medicine,1394140C0,17,17,16,16,17,17,17,17,16,16
New Jersey,Family Medicine,,Medicine-Preliminary,1394140P0,9,9,9,9,9,9,9,9,9,9
New Jersey,Family Medicine,,Obstetrics-Gynecology,1394220C0,6,6,5,5,5,5,5,5,5,5
New Jersey,Family Medicine,,Radiology-Diagnostic,1394420A0,7,7,5,5,5,5,5,5,5,5
New Jersey,Family Medicine,,General Surgery,1394440C0,7,7,7,7,7,7,7,7,7,7
New Jersey,AHS Overlook Hospital-NJ,Summit,Family Medicine,1408120C0,7,7,7,7,7,7,7,7,7,7
New Jersey,Internal Medicine,,Medicine-Preliminary,1408140P0,4,,4,3,4,4,2,2,2,
New Jersey,Atlantic City,,Family Medicine,1378120C0,4,4,4,2,4,3,4,2,4,4
New Jersey,Atlantic City,Internal Medicine,Psychiatry,1378400C0,5,5,4,4,5,5,5,5,4,4
New Jersey,Atlantic Health System-NJ,Morristown,Orthopaedic Surgery/Morristown,3033260C0,4,4,4,4,4,4,,,,
New Jersey,Camden,,Anesthesiology,1380040C0,10,10,10,10,7,7,5,5,5,5
New Jersey,Camden,,Dermatology,1380080A0,1,1,2,2,1,1,1,1,2,2
New Jersey,Camden,Emergency Medicine,Family Medicine,1380120C0,10,5,10,10,10,10,10,6,10,10
New Jersey,Camden,Emergency Medicine,Internal Medicine,1380140C0,21,21,21,21,22,22,22,22,22,22
New Jersey,Camden,Emergency Medicine,Int Med/Neph/4-yr Path/Accel,1380140C1,1,1,1,0,,,,,,
New Jersey,Camden,Emergency Medicine,Medicine-Primary,1380140M0,3,3,4,1,3,3,4,4,3,3
New Jersey,Camden,Emergency Medicine,Med-Primary/3 yr MD Path,1380140M1,2,2,1,1,2,2,1,1,2,2
New Jersey,Medicine-Preliminary,,Neurological Surgery,1380160C0,2,2,1,1,1,1,1,1,,
New Jersey,Medicine-Preliminary,,Neurology,1380180C0,6,6,6,6,6,6,4,4,4,4
New Jersey,Medicine-Preliminary,,Obstetrics-Gynecology,1380220C0,5,5,5,5,5,5,5,5,4,4
New Jersey,Medicine-Preliminary,,Orthopaedic Surgery,1380260C0,4,4,3,3,3,3,2,2,2,2
New Jersey,Medicine-Preliminary,,Otolaryngology,1380280C0,1,1,1,1,1,1,1,1,1,1
New Jersey,Medicine-Preliminary,Pathology,Pediatrics,1380320C0,8,8,8,8,8,8,8,2,8,8
New Jersey,CMSRU/Cooper University Hospital-NJ,Camden,Pediatrics-Primary,1380320M0,1,1,1,1,1,1,2,0,,
New Jersey,CMSRU/Cooper University Hospital-NJ,Camden,Peds-Primary/3 yr MD Path,1380320M1,1,1,1,1,1,1,,,2,2
New Jersey,Plastic Surgery (Integrated),,Psychiatry/Cooper Hosp,1380400C0,6,6,5,5,4,4,5,5,4,4
New Jersey,Plastic Surgery (Integrated),,Interventional Radiology (Integ),1380416A0,1,1,,,,,,,,
New Jersey,Plastic Surgery (Integrated),,Radiology-Diagnostic,1380420A0,5,5,5,5,5,5,5,5,5,5
New Jersey,Plastic Surgery (Integrated),,General Surgery,1380440C0,5,5,5,5,5,5,5,5,4,4
New Jersey,Plastic Surgery (Integrated),,Vascular Surgery,1380451C0,2,2,2,2,2,2,2,2,2,2
New Jersey,Trenton,,Emergency Medicine,2003110C0,6,6,6,6,6,6,6,2,6,6
New Jersey,Trenton,,Family Medicine,2003120C0,5,2,6,4,6,3,6,6,6,6
New Jersey,Trenton,,Internal Medicine,2003140C0,25,25,20,20,20,20,25,25,20,20
New Jersey,Trenton,Obstetrics-Gynecology,Psychiatry,2003400C0,4,4,,,,,,,,
New Jersey,Trenton,Obstetrics-Gynecology,Transitional,2003999P0,13,13,13,13,13,13,13,13,13,7
New Jersey,Internal Medicine,,Internal Medicine/Phase 3-R,1386140C1,1,1,,,1,1,3,3,,
New Jersey,Internal Medicine,,Medicine-Preliminary,1386140P0,3,3,3,3,3,3,3,2,3,3
New Jersey,Hackensack,,Anesthesiology,1387040C0,1,,2,2,2,2,1,1,1,
New Jersey,Hackensack,,Anesthesiology/Phase 3-R,1387040C1,3,3,2,2,2,2,3,3,2,2
New Jersey,Hackensack,,Emergency Medicine,1387110C0,6,6,8,8,9,9,9,9,10,10
New Jersey,Hackensack,,Emergency Med/Phase 3-R,1387110C1,6,6,4,4,3,3,3,3,,
New Jersey,Hackensack,,Internal Medicine,1387140C0,5,5,6,6,7,7,8,8,7,7
New Jersey,Hackensack,Internal Medicine/Phase 3-R,Medicine-Preliminary,1387140P0,,,,,,,1,0,1,1
New Jersey,Hackensack,Internal Medicine/Phase 3-R,Neurology,1387180C0,3,3,,,,,,,,
New Jersey,Hackensack,Internal Medicine/Phase 3-R,Obstetrics-Gynecology,1387220C0,3,3,4,4,2,2,4,4,3,3
New Jersey,Hackensack,Internal Medicine/Phase 3-R,Obstetrics-Gynecology/Phase 3-R,1387220C1,1,1,,,2,2,,,1,1
New Jersey,Hackensack,Internal Medicine/Phase 3-R,Orthopaedic Surgery,1387260C0,3,3,3,3,3,3,3,3,,
New Jersey,Pediatrics,,Pediatrics/Phase 3-R,1387320C1,3,3,4,4,1,1,3,3,3,3
New Jersey,Pediatrics,,Psychiatry,1387400C0,1,1,1,1,,,,,,
New Jersey,Pediatrics,,Psychiatry/Phase 3-R,1387400C1,2,2,3,3,,,,,,
New Jersey,Pediatrics,,Radiology-Diagnostic,1387420A2,2,2,,,,,,,,
New Jersey,Pediatrics,,General Surgery,1387440C0,5,5,3,3,3,3,4,4,3,3
New Jersey,Pediatrics,General Surgery/Phase 3-R,Surgery-Preliminary,1387440P0,2,1,1,0,1,1,1,1,2,2
New Jersey,HMH-JFK Univ Med Ctr-NJ,Edison,Family Medicine,3043120C0,8,4,8,8,6,6,8,8,8,8
New Jersey,Family Medicine/Phase 3-R,,Internal Medicine,3043140C0,8,8,7,7,,,,,,
New Jersey,Family Medicine/Phase 3-R,,Neurology,3043180A0,,,1,0,,,,,,
New Jersey,Family Medicine/Phase 3-R,,Neurology,3043180C0,8,8,8,8,9,9,8,8,8,8
New Jersey,Edison,,Neurology/Phase 3-R,3043180C1,,,1,1,,,1,1,1,1
New Jersey,Edison,,Phys Medicine & Rehab/RWJ,3043340A0,5,5,5,5,5,5,5,5,5,5
New Jersey,HMH-Jersey Shore Univ Med Ctr-NJ,Neptune,Anesthesiology,1395040C0,3,3,5,5,5,5,,,,
New Jersey,HMH-Jersey Shore Univ Med Ctr-NJ,Neptune,Anesthesiology/Phase 3-R,1395040C1,3,3,1,1,1,1,,,,
New Jersey,Internal Medicine,,Internal Medicine/Phase 3-R,1395140C1,7,7,3,3,2,2,3,3,2,2
New Jersey,Internal Medicine,,Medicine-Preliminary,1395140P0,6,6,6,3,3,3,6,6,9,9
New Jersey,Internal Medicine,,Med-Prelim/Phase 3-R,1395140P1,,,,,,,,,1,1
New Jersey,Internal Medicine,,Child Neurology,1395185C0,2,2,1,1,1,1,2,2,2,2
New Jersey,Internal Medicine,,Child Neurology/Phase 3-R,1395185C1,,,1,1,1,1,,,,
New Jersey,Internal Medicine,Obstetrics-Gynecology,Obstetrics-Gynecology/Phase 3-R,1395220C1,1,1,,,1,1,,,1,1
New Jersey,Internal Medicine,Obstetrics-Gynecology,Pediatrics,1395320C0,10,7,8,7,9,4,9,9,7,6
New Jersey,Internal Medicine,Obstetrics-Gynecology,Pediatrics/Phase 3-R,1395320C1,,,2,2,1,1,1,1,2,2
New Jersey,Internal Medicine,Obstetrics-Gynecology,Psychiatry,1395400C0,4,4,3,3,5,5,4,4,2,2
New Jersey,Psychiatry/Addiction Medicine,,Psychiatry/Child & Adolescent,1395400C2,,,,,,,1,1,,
New Jersey,Psychiatry/Addiction Medicine,,Psychiatry/Geriatric Medicine,1395400C3,,,,,,,1,1,,
New Jersey,Psychiatry/Addiction Medicine,,Psychiatry/HUMC,1395400C4,,,,,2,2,1,1,1,1
New Jersey,Psychiatry/Addiction Medicine,,Psychiatry/Phase 3-R/HUMC,1395400C5,,,,,,,1,1,1,1
New Jersey,Psychiatry/Addiction Medicine,,Psychiatry/Phase 3-R,1395400C7,1,1,3,3,1,1,,,,
New Jersey,Psychiatry/Addiction Medicine,General Surgery,General Surgery/Phase 3-R,1395440C1,,,1,1,,,,,,
New Jersey,Psychiatry/Addiction Medicine,General Surgery,Surgery-Preliminary,1395440P0,1,1,1,1,1,1,1,1,1,1
New Jersey,Family Medicine,,Family Medicine/Phase 3-R,1393120C1,3,3,,,,,1,1,3,3
New Jersey,Family Medicine,,Internal Medicine,1393140C0,8,8,7,7,7,7,8,8,8,8
New Jersey,Family Medicine,,Internal Medicine/Phase 3-R,1393140C1,,,,,1,1,,,,
New Jersey,Family Medicine,,Medicine-Preliminary,1393140P0,,,,,2,2,2,2,2,2
New Jersey,Brick,,Family Medicine/Osteopathic,2108120C0,8,6,8,8,8,8,8,7,8,4
New Jersey,Brick,,Internal Medicine,2108140C0,15,15,15,15,15,15,9,9,17,17
New Jersey,Brick,,Psychiatry,2108400C0,8,8,7,7,9,9,6,6,5,5
New Jersey,Brick,,Psychiatry/Addiction Medicine,2108400C1,,,,,,,1,1,1,1
New Jersey,Brick,Psychiatry/Geriatric Pysch,Psychiatry/Phase 3-R,2108400C4,1,1,2,2,1,1,2,2,2,2
New Jersey,Brick,Psychiatry/Geriatric Pysch,Transitional,2108999P0,12,12,12,12,12,12,12,11,12,12
New Jersey,Dermatology,,Family Medicine,2136120C0,4,4,4,4,4,4,4,4,4,4
New Jersey,Dermatology,,Internal Medicine,2136140C0,10,10,10,10,9,9,9,9,10,10
New Jersey,Dermatology,,Internal Medicine/Phase 3-R,2136140C1,,,,,,,,,1,1
New Jersey,North Bergen,,General Surgery,2136440C0,4,4,3,3,3,3,3,3,4,4
New Jersey,North Bergen,,General Surgery/Phase 3-R,2136440C1,,,1,1,1,1,1,1,,
New Jersey,North Bergen,Surgery-Preliminary,Transitional,2136999P0,18,18,18,18,18,15,18,18,18,18
New Jersey,Holy Name Medical Center,Teaneck,Family Medicine,2419120C0,4,4,,,,,,,,
New Jersey,Internal Medicine,,Obstetrics-Gynecology,2419220C0,3,3,,,,,,,,
New Jersey,Internal Medicine,,General Surgery,2419440C0,2,2,2,2,,,,,,
New Jersey,ISMMS Valley Health System-NJ,Paramus,Internal Medicine,2389140C0,12,12,12,12,12,12,,,,
New Jersey,ISMMS Valley Health System-NJ,Paramus,Obstetrics-Gynecology,2389220C0,3,3,3,3,3,3,,,,
New Jersey,Vineland,,Emergency Med/Vineland,2086110C0,12,7,12,12,11,11,12,0,11,3
New Jersey,Vineland,,Emergency Med/Mullica Hill,2086110C1,10,6,10,10,8,4,8,6,8,3
New Jersey,Vineland,Family Medicine/Mullica Hill,Family Medicine/Vineland,2086120C2,6,4,8,7,8,5,6,5,6,2
New Jersey,Vineland,Family Medicine/Mullica Hill,Internal Medicine/Vineland,2086140C0,9,9,10,10,10,9,10,6,11,11
New Jersey,Vineland,Family Medicine/Mullica Hill,Internal Med/Mullica Hill,2086140C1,22,22,24,24,14,14,12,12,12,9
New Jersey,Vineland,Family Medicine/Mullica Hill,Med-Primary/Vineland,2086140M0,2,2,2,2,2,2,2,2,,
New Jersey,Neurology/Mullica Hill,,Obstetrics-Gynecology/Vineland,2086220C0,4,4,3,3,3,3,3,3,4,4
New Jersey,Neurology/Mullica Hill,,Orthopaedic Surgery/Vineland,2086260C0,3,3,3,3,3,3,3,3,3,3
New Jersey,Neurology/Mullica Hill,,Phys Med & Rehab/Mullica Hill,2086340C0,4,4,4,4,4,4,3,3,,
New Jersey,Neurology/Mullica Hill,,Phys Med & Rehab/Mullica Hill,2086340R0,,,1,1,,,3,3,,
New Jersey,Neurology/Mullica Hill,,Psychiatry/Vineland,2086400C0,5,5,5,5,5,5,5,5,,
New Jersey,Neurology/Mullica Hill,General Surgery/Vineland,Transitional/Vineland,2086999P0,,,8,3,10,1,12,3,15,0
New Jersey,Neurology/Mullica Hill,General Surgery/Vineland,Transitional/Mullica Hill,2086999P1,12,12,12,12,12,12,12,5,12,5
New Jersey,Stratford,,Emergency Medicine,2120110C0,12,9,13,13,13,13,13,12,11,11
New Jersey,Stratford,,Family Medicine,2120120C1,3,1,4,4,,,,,,
New Jersey,Stratford,Internal Medicine,Obstetrics-Gynecology,2120220C0,2,2,2,2,2,2,2,2,2,2
